 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.14246E+01       0.20003E-02       0.18741E+00       0.12886E+01       0.11214E+00       0.54851E+00
      0      1       0.13125E+00      -0.19939E-02       0.20063E+01       0.13818E+02       0.15170E+00       0.11695E+01
      0      1       0.18304E+00      -0.38793E-02      -0.69442E+00      -0.47804E+01       0.36954E-01      -0.60733E+00
      0      1       0.10726E+01      -0.35086E-02      -0.20031E+01      -0.13791E+02       0.28875E+00       0.33093E+00
      0      1      -0.11345E+01       0.36127E-02      -0.11631E+01      -0.80055E+01      -0.13267E+00      -0.33764E+00
      0      1       0.71421E+00      -0.54963E-02       0.19489E+00       0.13429E+01       0.15681E+00       0.14373E-01
      0      1      -0.64666E+00       0.80386E-03      -0.25392E+01      -0.17485E+02       0.55029E+00       0.79638E+00
      0      1       0.74097E+00      -0.19699E-03       0.18562E+00       0.12782E+01      -0.42675E+00      -0.23938E+01
      0      1      -0.96539E+00       0.39529E-02       0.45164E+00       0.31086E+01      -0.16278E+00      -0.34466E-01
      0      1      -0.21809E+00      -0.44397E-03       0.21681E+01       0.14930E+02       0.84684E-01      -0.97827E+00
      0      1       0.32815E+00      -0.20857E-02      -0.16968E+01      -0.11685E+02       0.19297E-01      -0.14872E+01
      0      1      -0.53008E-01       0.54133E-03       0.90241E+00       0.62150E+01       0.78943E+00       0.20501E+01
      0      1       0.14622E+00       0.32260E-02       0.12986E+01       0.89405E+01      -0.23686E+00       0.39123E-01
      0      1      -0.34015E+00      -0.56258E-03       0.23494E+01       0.16178E+02      -0.27229E+00      -0.15190E+01
      0      1      -0.15359E+00       0.20251E-02      -0.10962E+01      -0.75496E+01      -0.58043E+00      -0.24618E+01
      0      1      -0.11672E+01       0.13997E-03       0.22041E+01       0.15174E+02       0.48734E+00       0.14279E+01
      0      1      -0.52747E+00       0.14867E-03      -0.17318E+01      -0.11924E+02       0.42816E+00       0.99322E+00
      0      1      -0.10002E+00       0.77560E-03       0.77072E+00       0.53065E+01      -0.28405E-01      -0.87015E+00
      0      1       0.10074E+01       0.14581E-02      -0.14785E+01      -0.10180E+02      -0.37951E+00      -0.14211E+01
      0      1      -0.61513E+00       0.14055E-02       0.24508E+01       0.16874E+02      -0.57791E+00      -0.10721E+01
      0      1       0.89573E-01       0.31323E-02      -0.92302E+00      -0.63513E+01       0.35763E+00       0.16631E+01
      0      1       0.34799E+00      -0.26365E-03      -0.23104E+01      -0.15903E+02       0.12995E+00      -0.27850E+00
      0      1      -0.83664E-01      -0.12264E-02       0.72905E+00       0.50230E+01      -0.92489E-01      -0.58390E-02
      0      1      -0.10578E+01       0.47863E-03      -0.76879E+00      -0.52930E+01       0.81782E-01      -0.95609E+00
      0      1      -0.30838E+00      -0.22410E-02       0.15503E+01       0.10674E+02       0.22600E+00      -0.65405E+00
      0      1      -0.82162E+00       0.11860E-02      -0.22893E+01      -0.15766E+02      -0.14135E+00      -0.44317E+00
      0      1      -0.12241E+01       0.20718E-02       0.72854E+00       0.50149E+01       0.13250E+00       0.66919E+00
      0      1       0.28271E+00       0.17278E-02      -0.10486E+01      -0.72204E+01       0.75072E-01       0.65279E+00
      0      1       0.58142E+00       0.29880E-02       0.12734E+01       0.87678E+01      -0.35791E-01      -0.11062E+01
      0      1      -0.71074E+00       0.96741E-03      -0.42722E+00      -0.29398E+01      -0.15399E+00      -0.11420E+01
      0      1       0.10718E+00      -0.16461E-03       0.26269E+00       0.18057E+01      -0.31471E+00      -0.22721E+01
      0      1       0.72883E+00       0.17475E-02      -0.10864E+01      -0.74784E+01      -0.39125E+00      -0.22816E+01
      0      1      -0.15725E+01       0.18855E-02      -0.18186E+01      -0.12522E+02       0.14273E+00       0.66949E+00
      0      1      -0.26524E+00       0.35546E-02      -0.12845E+01      -0.88461E+01       0.66806E-01       0.11286E+01
      0      1       0.11244E+00       0.19527E-02      -0.85265E+00      -0.58679E+01      -0.34933E+00      -0.21158E+01
      0      1       0.61305E+00       0.45754E-02       0.73419E+00       0.50556E+01       0.38007E+00       0.16622E+01
      0      1      -0.20925E+00       0.26209E-02      -0.13272E+01      -0.91371E+01      -0.67262E+00      -0.25889E+01
      0      1       0.27824E+00      -0.11851E-02       0.28180E+01       0.19400E+02       0.16240E+00      -0.35773E+00
      0      1      -0.47181E+00       0.13980E-02       0.18472E+01       0.12719E+02      -0.10636E+00      -0.49562E+00
      0      1       0.72495E+00      -0.38079E-02       0.80551E+00       0.55428E+01      -0.50310E-01      -0.96863E+00
      0      1       0.68020E+00      -0.32587E-02       0.30044E+00       0.20655E+01      -0.10275E+00      -0.67050E+00
      0      1      -0.73309E+00       0.32712E-03      -0.17633E+01      -0.12138E+02       0.59210E+00       0.11727E+01
      0      1      -0.55770E+00      -0.18204E-02      -0.18528E+01      -0.12756E+02      -0.47589E-01      -0.11776E+01
      0      1      -0.12900E+01       0.19825E-02       0.13543E+01       0.93268E+01       0.34456E+00       0.12534E+01
      0      1      -0.13557E+01       0.25830E-02       0.29275E+01       0.20157E+02      -0.30227E+00      -0.15910E+01
      0      1       0.19247E+00      -0.24319E-02       0.29340E+01       0.20200E+02      -0.74950E-02      -0.13308E+01
      0      1       0.56160E+00       0.15366E-02       0.37198E+00       0.25605E+01      -0.46312E+00      -0.15495E+01
      0      1      -0.57941E+00       0.33780E-02       0.33771E+00       0.23257E+01      -0.26318E+00      -0.76242E+00
      0      1       0.11936E+01      -0.10426E-02       0.19664E+01       0.13539E+02       0.58362E-01      -0.10594E-01
      0      1      -0.30742E-01       0.30012E-02      -0.25738E+01      -0.17719E+02       0.60198E+00       0.12234E+01
      0      1      -0.88012E+00      -0.18541E-03       0.91471E+00       0.62999E+01      -0.50606E+00      -0.17316E+01
      0      1      -0.30817E+00       0.22310E-03      -0.21419E+00      -0.14765E+01      -0.65212E+00      -0.17089E+01
      0      1      -0.11979E+01       0.14867E-02       0.25503E+01       0.17558E+02       0.20882E+00      -0.26005E+00
      0      1      -0.44335E+00      -0.90324E-03      -0.15833E+01      -0.10900E+02       0.18504E+00       0.78336E+00
      0      1      -0.38882E+00      -0.11097E-02      -0.17531E+01      -0.12068E+02      -0.39438E+00      -0.10904E+00
      0      1       0.84246E+00      -0.52280E-02      -0.10388E+01      -0.71533E+01       0.49761E+00       0.16402E+01
      0      1       0.53626E+00       0.27073E-02       0.28530E+01       0.19644E+02       0.21295E-02      -0.59604E-01
      0      1       0.95303E+00      -0.58504E-03       0.69936E+00       0.48154E+01       0.53114E+00       0.18903E+01
      0      1       0.32024E+00      -0.82530E-03      -0.14235E+01      -0.98023E+01       0.22045E+00      -0.59190E+00
      0      1      -0.43968E+00       0.28811E-02      -0.25044E+01      -0.17241E+02      -0.53166E-02      -0.14197E+01
      0      1       0.12874E+01      -0.32506E-02      -0.20526E+01      -0.14131E+02      -0.73933E-01       0.67358E-01
      0      1       0.70812E+00      -0.40037E-02      -0.27158E+01      -0.18697E+02      -0.40668E+00      -0.83753E+00
      0      1      -0.23772E+00       0.17864E-02      -0.46130E+00      -0.31748E+01       0.40078E+00       0.17325E+01
      0      1       0.12176E+01      -0.13038E-02       0.19991E+01       0.13767E+02      -0.14224E+00       0.25083E+00
      0      1       0.33440E+00      -0.20412E-02      -0.28465E+01      -0.19597E+02       0.63335E+00       0.17938E+01
      0      1       0.25267E+00       0.28746E-02       0.23100E+01       0.15904E+02       0.13503E-01       0.16613E+00
      0      1      -0.66070E+00       0.39393E-03      -0.24050E+01      -0.16560E+02      -0.33741E+00      -0.13265E+01
      0      1       0.15806E+00       0.32268E-02       0.31272E+00       0.21564E+01       0.10356E+00      -0.27776E+00
      0      1      -0.35995E+00      -0.28536E-02      -0.28507E+01      -0.19623E+02       0.29420E+00       0.79379E+00
      0      1      -0.11699E+00       0.79927E-03      -0.23315E+01      -0.16051E+02      -0.49465E+00      -0.11202E+01
      0      1       0.28475E+00       0.11478E-02       0.20844E+01       0.14349E+02       0.22955E+00       0.34158E-01
      0      1       0.59422E+00      -0.34907E-02      -0.27552E+00      -0.18963E+01       0.16538E+00       0.13627E+01
      0      1      -0.49873E+00       0.17564E-02       0.29387E+01       0.20234E+02       0.60810E+00       0.24811E+01
      0      1      -0.28833E+00       0.25898E-02       0.23907E+01       0.16463E+02       0.15021E+00       0.12910E+01
      0      1       0.37807E+00       0.99617E-03      -0.15908E+01      -0.10952E+02       0.74905E-01       0.14388E+01
      0      1       0.20304E+00      -0.10787E-03      -0.18658E+01      -0.12847E+02      -0.16714E+00       0.16860E+00
      0      1      -0.39331E+00      -0.57407E-03       0.28811E+01       0.19837E+02      -0.25264E+00       0.20477E+00
      0      1      -0.11090E+01       0.77691E-03       0.13813E+01       0.95084E+01      -0.14931E-01       0.22467E+00
      0      1      -0.18762E+00       0.17092E-02       0.19033E+01       0.13106E+02       0.50663E+00       0.67503E+00
      0      1       0.54315E+00      -0.43004E-03       0.46116E-01       0.31788E+00       0.32415E+00      -0.81865E-01
      0      1      -0.19675E+00      -0.17486E-02      -0.29879E+01      -0.20576E+02      -0.28719E+00      -0.90246E+00
      0      1      -0.25460E+00       0.19391E-02       0.16885E+01       0.11627E+02      -0.61220E+00      -0.29891E+01
      0      1      -0.49071E+00       0.32574E-02       0.12375E+01       0.85225E+01      -0.10639E+00      -0.15782E+01
      0      1      -0.28456E-01      -0.17191E-02      -0.90504E+00      -0.62316E+01      -0.78171E+00      -0.30739E+01
      0      1      -0.88574E+00       0.32765E-02      -0.73935E+00      -0.50879E+01      -0.28557E+00      -0.12242E+01
      0      1      -0.92250E+00       0.19513E-02       0.45574E+00       0.31365E+01       0.28576E+00       0.21905E+01
      0      1      -0.63852E+00       0.19384E-02       0.23009E+01       0.15840E+02      -0.41659E+00      -0.13346E+01
      0      1       0.17572E+00       0.31624E-02       0.23772E+01       0.16369E+02      -0.32376E+00       0.22062E+00
      0      1      -0.49890E+00       0.43656E-02      -0.54658E+00      -0.37624E+01      -0.34850E+00      -0.19556E+01
      0      1       0.13973E+01      -0.22924E-04      -0.13970E+01      -0.96159E+01      -0.18338E+00      -0.30641E+00
      0      1       0.11370E+01      -0.39127E-02      -0.50121E+00      -0.34505E+01      -0.44106E-01      -0.12828E+01
      0      1       0.10138E+01      -0.14779E-02       0.22798E+01       0.15696E+02       0.44661E+00       0.16477E+01
      0      1      -0.13045E+01       0.43668E-04       0.72697E+00       0.50073E+01      -0.26542E+00      -0.10917E+01
      0      1       0.10096E+00      -0.68774E-03       0.22493E+00       0.15473E+01      -0.14891E+00      -0.96541E+00
      0      1       0.18925E+00      -0.83584E-03       0.93323E+00       0.64289E+01       0.44568E+00       0.15543E+01
      0      1       0.78107E-01      -0.54868E-03      -0.73130E+00      -0.50318E+01       0.74806E-01      -0.14063E+00
      0      1       0.26208E+00      -0.61121E-03      -0.28650E+01      -0.19728E+02       0.18854E+00       0.15457E+01
      0      1       0.18097E+00      -0.38637E-02       0.21609E+01       0.14878E+02       0.47584E+00       0.24968E+01
      0      1      -0.75188E+00       0.22933E-03       0.25487E+01       0.17550E+02       0.16765E+00       0.36168E+00
      0      1      -0.15859E+00       0.51853E-02      -0.26196E+01      -0.18035E+02       0.44638E+00       0.12488E+01
      0      1       0.41542E+00      -0.51977E-02      -0.24338E+00      -0.16763E+01      -0.46885E+00      -0.20182E+01
      0      1       0.50327E+00      -0.31160E-02       0.10461E+01       0.72021E+01       0.16929E+00      -0.61705E+00
      0      1       0.36071E+00       0.13308E-02      -0.12505E+01      -0.86084E+01      -0.33807E+00      -0.94150E-01
      0      1      -0.56986E+00      -0.42949E-02      -0.16324E+01      -0.11239E+02      -0.19728E+00      -0.48748E-01
      0      1       0.97216E+00      -0.50423E-03       0.10431E+01       0.71812E+01       0.25336E-01      -0.99325E+00
      0      1       0.85364E+00       0.17820E-02      -0.46733E+00      -0.32198E+01      -0.88238E-01      -0.11966E+01
      0      1      -0.99708E+00       0.34680E-02       0.56751E+00       0.39088E+01      -0.12609E+00       0.71991E+00
      0      1       0.11504E+01      -0.43309E-02       0.60158E+00       0.41403E+01      -0.33632E+00      -0.49453E+00
      0      1      -0.22908E+00      -0.66546E-03      -0.24040E+01      -0.16554E+02      -0.43708E+00      -0.24623E+01
      0      1      -0.90493E+00       0.27289E-02       0.22220E+01       0.15298E+02      -0.67878E+00      -0.23889E+01
      0      1      -0.11710E+00      -0.65748E-03      -0.23769E+01      -0.16369E+02      -0.51971E+00      -0.10082E+01
      0      1       0.81848E+00      -0.43374E-02      -0.13253E+01      -0.91264E+01       0.39491E-02       0.12826E+01
      0      1       0.80830E+00      -0.13720E-02      -0.12895E+01      -0.88794E+01      -0.50815E+00      -0.15893E+01
      0      1      -0.43131E+00      -0.58774E-03      -0.77524E+00      -0.53370E+01       0.17904E+00       0.10457E+01
      0      1       0.98347E+00      -0.14961E-02       0.12580E+01       0.86604E+01      -0.65469E+00      -0.25617E+01
      0      1      -0.82429E+00      -0.30696E-02       0.12684E+01       0.87300E+01       0.12861E-01      -0.38259E+00
      0      1       0.11701E+01       0.20611E-02      -0.73248E+00      -0.50414E+01       0.11298E+00       0.42833E-01
      0      1      -0.78296E+00       0.35810E-03      -0.21306E+01      -0.14669E+02      -0.44979E+00      -0.24730E+01
